561	Forklift	forklift,	Item	Vehicle	Landcraft
565	Freight Car	freight car,	Item	Vehicle	Landcraft
569	Garbage Truck	garbage truck, dustcart,	Item	Vehicle	Landcraft
573	Go-kart	go-kart,	Item	Vehicle	Landcraft
575	Golf Cart	golfcart, golf cart,	Item	Vehicle	Landcraft
581	Grille	grille, radiator grille,	Item	Vehicle	Landcraft
586	Half-track	half track,	Item	Vehicle	Landcraft
595	Harvester	harvester, reaper,	Item	Vehicle	Landcraft
466	High-speed Train	bullet train, bullet,	Item	Vehicle	Landcraft
603	Horse-drawn Vehicle	horse cart, horse-cart,	Item	Vehicle	Landcraft
609	Jeep	jeep, landrover,	Item	Vehicle	Landcraft
627	Limousine	limousine, limo,	Item	Vehicle	Landcraft
654	Minibus	minibus,	Item	Vehicle	Landcraft
656	Minivan	minivan,	Item	Vehicle	Landcraft
661	Model T	Model T,	Item	Vehicle	Landcraft
665	Moped	moped,	Item	Vehicle	Landcraft
671	Mountain Bike	mountain bike, all-terrain bike, off-roader,	Item	Vehicle	Landcraft
675	Moving Van	moving van,	Item	Vehicle	Landcraft
686	Oil Filter	oil filter,	Item	Vehicle	Landcraft
705	Passenger Car	passenger car, coach, carriage,	Item	Vehicle	Landcraft
717	Pickup Truck	pickup, pickup truck,	Item	Vehicle	Landcraft
730	Plow	plow, plough,	Item	Vehicle	Landcraft
734	Police Van	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria,	Item	Vehicle	Landcraft
612	Pulled Rickshaw	jinrikisha, ricksha, rickshaw,	Item	Vehicle	Landcraft
757	Recreational Vehicle	recreational vehicle, RV, R.V.,	Item	Vehicle	Landcraft
779	School Bus	school bus,	Item	Vehicle	Landcraft
670	Scooter	motor scooter, scooter,	Item	Vehicle	Landcraft
785	Seat Belt	seat belt, seatbelt,	Item	Vehicle	Landcraft
867	Semi-trailer Truck	trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi,	Item	Vehicle	Landcraft
802	Snowmobile	snowmobile,	Item	Vehicle	Landcraft
803	Snowplow	snowplow, snowplough,	Item	Vehicle	Landcraft
817	Sports Car	sports car, sport car,	Item	Vehicle	Landcraft
436	Station Wagon	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon,	Item	Vehicle	Landcraft
820	Steam Locomotive	steam locomotive,	Item	Vehicle	Landcraft
444	Tandem Bicycle	bicycle-built-for-two, tandem bicycle, tandem,	Item	Vehicle	Landcraft
847	Tank	tank, army tank, armored combat vehicle, armoured combat vehicle,	Item	Vehicle	Landcraft
468	Taxicab	cab, hack, taxi, taxicab,	Item	Vehicle	Landcraft
856	Threshing Machine	thresher, thrasher, threshing machine,	Item	Vehicle	Landcraft
864	Tow Truck	tow truck, tow car, wrecker,	Item	Vehicle	Landcraft
866	Tractor	tractor,	Item	Vehicle	Landcraft
829	Tram	streetcar, tram, tramcar, trolley, trolley car,	Item	Vehicle	Landcraft
870	Tricycle	tricycle, trike, velocipede,	Item	Vehicle	Landcraft
874	Trolleybus	trolleybus, trolley coach, trackless trolley,	Item	Vehicle	Landcraft
880	Unicycle	unicycle, monocycle,	Item	Vehicle	Landcraft
812	Space Shuttle	space shuttle,	Item	Vehicle	Spacecraft
403	Aircraft Carrier	aircraft carrier, carrier, flattop, attack aircraft carrier,	Item	Vehicle	Watercraft
472	Canoe	canoe,	Item	Vehicle	Watercraft
484	Catamaran	catamaran,	Item	Vehicle	Watercraft
510	Container Ship	container ship, containership, container vessel,	Item	Vehicle	Watercraft
554	Fireboat	fireboat,	Item	Vehicle	Watercraft
576	Gondola	gondola,	Item	Vehicle	Watercraft
625	Lifeboat	lifeboat,	Item	Vehicle	Watercraft
814	Motorboat	speedboat,	Item	Vehicle	Watercraft
628	Ocean Liner	liner, ocean liner,	Item	Vehicle	Watercraft
693	Paddle	paddle, boat paddle,	Item	Vehicle	Watercraft
724	Pirate Ship	pirate, pirate ship,	Item	Vehicle	Watercraft
780	Schooner	schooner,	Item	Vehicle	Watercraft
833	Submarine	submarine, pigboat, sub, U-boat,	Item	Vehicle	Watercraft
871	Trimaran	trimaran,	Item	Vehicle	Watercraft
914	Yawl	yawl,	Item	Vehicle	Watercraft
685	Odometer	odometer, hodometer, mileometer, milometer,	Item	Vehicle
970	Alp	alp,	Nature	Geography
972	Cliff	cliff, drop, drop-off,	Nature	Geography
973	Coral Reef	coral reef,	Nature	Geography
974	Geyser	geyser,	Nature	Geography
975	Lakeshore	lakeside, lakeshore,	Nature	Geography
976	Promontory	promontory, headland, head, foreland,	Nature	Geography
978	Seashore	seashore, coast, seacoast, sea-coast,	Nature	Geography
977	Shoal	sandbar, sand bar,	Nature	Geography
979	Valley	valley, vale,	Nature	Geography
980	Volcano	volcano,	Nature	Geography
971	Bubble	bubble,	Nature	Miscellaneous
599	Honeycomb	honeycomb,	Nature	Miscellaneous
985	Daisy	daisy,	Nature	Plant	Flower
984	Rapeseed	rapeseed,	Nature	Plant	Flower
989	Rose Hip	hip, rose hip, rosehip,	Nature	Plant	Flower
986	Yellow Lady's Slipper	yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum,	Nature	Plant	Flower
992	Agaric	agaric,	Nature	Plant	Fungi
997	Bolete	bolete,	Nature	Plant	Fungi
991	Coral Fungus	coral fungus,	Nature	Plant	Fungi
998	Ear	ear, spike, capitulum,	Nature	Plant	Fungi
995	Earth Star	earthstar,	Nature	Plant	Fungi
993	Gyromitra	gyromitra,	Nature	Plant	Fungi
996	Hen-of-the-woods	hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa,	Nature	Plant	Fungi
994	Stinkhorn Mushroom	stinkhorn, carrion fungus,	Nature	Plant	Fungi
988	Acorn	acorn,	Nature	Plant	Seeds
990	Horse Chestnut Seed	buckeye, horse chestnut, conker,	Nature	Plant	Seeds
981	Baseball Player	ballplayer, baseball player,	People
982	Bridegroom	groom, bridegroom,	People
983	Scuba Diver	scuba diver,	People			
