"610. T-shirt,","jersey, T-shirt, tee shirt,",item,clothing and accessories,outerwear,sweater,,,,,,
"614. kimono,","kimono,",item,clothing and accessories,religious and traditional,,,,,,,
"615. knee pad,","knee pad,",item,clothing and accessories,sportswear,,,,,,,
"617. lab coat,","lab coat, laboratory coat,",item,clothing and accessories,outerwear,,,,,,,
"630. slip-on shoe,","Loafer,",item,clothing and accessories,footwear,,,,,,,footwear
"636. mail bag,","mailbag, postbag,",item,clothing and accessories,accessory,bag,,,,,,bag
"638. tights,","maillot,",item,clothing and accessories,underwear,,,,,,,
"639. tank suit,","maillot, tank suit,",item,clothing and accessories,sportswear,swimwear,,,,,,
"643. mask,","mask,",item,clothing and accessories,accessory,headwear,,,,,,headwear
"652. military uniform,","military uniform,",item,clothing and accessories,outfit,,,,,,,
"655. miniskirt,","miniskirt, mini,",item,clothing and accessories,skirt,,,,,,,
"658. mitten,","mitten,",item,clothing and accessories,accessory,,,,,,,
"667. square academic cap,","mortarboard,",item,clothing and accessories,uniform,,,,,,,headwear
"678. neck brace,","neck brace,",item,clothing and accessories,accessory,neckwear,,,,,,
"679. necklace,","necklace,",item,clothing and accessories,accessory,neckwear,,,,,,
"689. overskirt,","overskirt,",item,clothing and accessories,skirt,,,,,,,outerwear
"691. oxygen mask,","oxygen mask,",item,clothing and accessories,accessory,,,,,,,headwear
"697. pajamas,","pajama, pyjama, pj's, jammies,",item,clothing and accessories,outfit,,,,,,,
"715. Pickelhaube,","pickelhaube,",item,clothing and accessories,accessory,headwear,,,,,,
"735. poncho,","poncho,",item,clothing and accessories,outerwear,,,,,,,outerwear
"748. purse,","purse,",item,clothing and accessories,accessory,bag,,,,,,
"770. running shoe,","running shoe,",item,clothing and accessories,footwear,,,,,,,footwear
"774. sandal,","sandal,",item,clothing and accessories,footwear,,,,,,,footwear
"775. sarong,","sarong,",item,clothing and accessories,outerwear,,,,,,,
"796. ski mask,","ski mask,",item,clothing and accessories,sportswear,,,,,,,headwear
"801. snorkel,","snorkel,",item,clothing and accessories,sportswear,,,,,,,sportswear
"806. sock,","sock,",item,clothing and accessories,footwear,,,,,,,footwear
"808. sombrero,","sombrero,",item,clothing and accessories,accessory,headwear,,,,,,headwear
"824. scarf,","stole,",item,clothing and accessories,accessory,neckwear,,,,,,accessory
"834. suit,","suit, suit of clothes,",item,clothing and accessories,outfit,,,,,,,outerwear
"837. sunglasses,","sunglasses, dark glasses, shades,",item,clothing and accessories,accessory,,,,,,,accessory
"841. sweatshirt,","sweatshirt,",item,clothing and accessories,outerwear,sweater,,,,,,outerwear
"842. swimsuit,","swimming trunks, bathing trunks,",item,clothing and accessories,sportswear,swimwear,,,,,,swimwear
"869. trench coat,","trench coat,",item,clothing and accessories,outerwear,,,,,,,outerwear
"887. vestment,","vestment,",item,clothing and accessories,religious and traditional,,,,,,,other
"893. wallet,","wallet, billfold, notecase, pocketbook,",item,clothing and accessories,accessory,,,,,,,accessory
"906. Windsor tie,","Windsor tie,",item,clothing and accessories,accessory,neckwear,,,,,,neckwear
"601. hoop skirt,","hoopskirt, crinoline,",item,clothing and accessories,skirt,,,,,,,other
"836. sunglass,","sunglass,",item,clothing and accessories,accessory,,,,,,,
"903. wig,","wig,",item,clothing and accessories,accessory,headwear,,,,,,
"007. cock,","cock,",animal,bird,,,,,,,,
"008. hen,","hen,",animal,bird,,,,,,,,
"009. ostrich,","ostrich, Struthio camelus,",animal,bird,,,,,,,,
"010. brambling,","brambling, Fringilla montifringilla,",animal,bird,,,,,,,,
"011. goldfinch,","goldfinch, Carduelis carduelis,",animal,bird,,,,,,,,
"012. house finch,","house finch, linnet, Carpodacus mexicanus,",animal,bird,,,,,,,,
"013. junco,","junco, snowbird,",animal,bird,,,,,,,,
"014. indigo bunting,","indigo bunting, indigo finch, indigo bird, Passerina cyanea,",animal,bird,,,,,,,,
"015. American robin,","robin, American robin, Turdus migratorius,",animal,bird,,,,,,,,
"016. bulbul,","bulbul,",animal,bird,,,,,,,,
"017. jay,","jay,",animal,bird,,,,,,,,
"018. magpie,","magpie,",animal,bird,,,,,,,,
"019. chickadee,","chickadee,",animal,bird,,,,,,,,
"020. American dipper,","water ouzel, dipper,",animal,bird,,,,,,,,
"021. kite,","kite,",animal,bird,,,,,,,,
"022. bald eagle,","bald eagle, American eagle, Haliaeetus leucocephalus,",animal,bird,,,,,,,,
"023. vulture,","vulture,",animal,bird,,,,,,,,
"024. great grey owl,","great grey owl, great gray owl, Strix nebulosa,",animal,bird,,,,,,,,
"080. black grouse,","black grouse,",animal,bird,,,,,,,,
"081. ptarmigan,","ptarmigan,",animal,bird,,,,,,,,
"082. ruffed grouse,","ruffed grouse, partridge, Bonasa umbellus,",animal,bird,,,,,,,,
"083. prairie grouse,","prairie chicken, prairie grouse, prairie fowl,",animal,bird,,,,,,,,
"084. peacock,","peacock,",animal,bird,,,,,,,,
"085. quail,","quail,",animal,bird,,,,,,,,
"086. partridge,","partridge,",animal,bird,,,,,,,,
"087. grey parrot,","African grey, African gray, Psittacus erithacus,",animal,bird,,,,,,,,
"088. macaw,","macaw,",animal,bird,,,,,,,,
"089. sulphur-crested cockatoo,","sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita,",animal,bird,,,,,,,,
"090. lorikeet,","lorikeet,",animal,bird,,,,,,,,
"091. coucal,","coucal,",animal,bird,,,,,,,,
"092. bee eater,","bee eater,",animal,bird,,,,,,,,
"093. hornbill,","hornbill,",animal,bird,,,,,,,,
"094. hummingbird,","hummingbird,",animal,bird,,,,,,,,
"095. jacamar,","jacamar,",animal,bird,,,,,,,,
"096. toucan,","toucan,",animal,bird,,,,,,,,
"097. duck,","drake,",animal,bird,,,,,,,,
"098. red-breasted merganser,","red-breasted merganser, Mergus serrator,",animal,bird,,,,,,,,
"099. goose,","goose,",animal,bird,,,,,,,,
"100. black swan,","black swan, Cygnus atratus,",animal,bird,,,,,,,,
"127. white stork,","white stork, Ciconia ciconia,",animal,bird,marine,,,,,,,
"128. black stork,","black stork, Ciconia nigra,",animal,bird,,,,,,,,
"129. spoonbill,","spoonbill,",animal,bird,,,,,,,,
"130. flamingo,","flamingo,",animal,bird,,,,,,,,
"131. little blue heron,","little blue heron, Egretta caerulea,",animal,bird,,,,,,,,
"132. great egret,","American egret, great white heron, Egretta albus,",animal,bird,,,,,,,,
"133. bittern,","bittern,",animal,bird,,,,,,,,
"134. crane,","crane,",animal,bird,,,,,,,,
"135. limpkin,","limpkin, Aramus pictus,",animal,bird,,,,,,,,
"136. common gallinule,","European gallinule, Porphyrio porphyrio,",animal,bird,,,,,,,,
"137. American coot,","American coot, marsh hen, mud hen, water hen, Fulica americana,",animal,bird,,,,,,,,
"138. bustard,","bustard,",animal,bird,,,,,,,,
"139. ruddy turnstone,","ruddy turnstone, Arenaria interpres,",animal,bird,,,,,,,,
"140. dunlin,","red-backed sandpiper, dunlin, Erolia alpina,",animal,bird,,,,,,,,
"141. common redshank,","redshank, Tringa totanus,",animal,bird,,,,,,,,
"142. dowitcher,","dowitcher,",animal,bird,,,,,,,,
"143. oystercatcher,","oystercatcher, oyster catcher,",animal,bird,,,,,,,,
"144. pelican,","pelican,",animal,bird,,,,,,,,
"145. king penguin,","king penguin, Aptenodytes patagonica,",animal,bird,,,,,,,,
"146. albatross,","albatross, mollymawk,",animal,bird,,,,,,,,
"069. trilobite,","trilobite,",animal,arthopod,,,,,,,,
"070. harvestman,","harvestman, daddy longlegs, Phalangium opilio,",animal,arthopod,,,,,,,,
"071. scorpion,","scorpion,",animal,arthopod,,,,,,,,
"072. yellow garden spider,","black and gold garden spider, Argiope aurantia,",animal,arthopod,,,,,,,,
"073. barn spider,","barn spider, Araneus cavaticus,",animal,arthopod,,,,,,,,
"074. European garden spider,","garden spider, Aranea diademata,",animal,arthopod,,,,,,,,
"075. southern black widow,","black widow, Latrodectus mactans,",animal,arthopod,,,,,,,,
"076. tarantula,","tarantula,",animal,arthopod,,,,,,,,
"077. wolf spider,","wolf spider, hunting spider,",animal,arthopod,,,,,,,,
"078. tick,","tick,",animal,arthopod,,,,,,,,
"079. centipede,","centipede,",animal,arthopod,,,,,,,,
"406. altar,","altar,",item,architecture,,,,,,,,
"410. apiary,","apiary, bee house,",item,architecture,,,,,,,,
"415. bakery,","bakery, bakeshop, bakehouse,",item,architecture,,,,,,,,
"421. baluster,","bannister, banister, balustrade, balusters, handrail,",item,architecture,,,,,,,,
"424. barbershop,","barbershop,",item,architecture,,,,,,,,
"425. barn,","barn,",item,architecture,,,,,,,,
"437. lighthouse,","beacon, lighthouse, beacon light, pharos,",item,architecture,,,,,,,,
"442. bell-cot,","bell cote, bell cot,",item,architecture,,,,,,,,
"448. birdhouse,","birdhouse,",item,architecture,,,,,,,,
"449. boathouse,","boathouse,",item,architecture,,,,,,,,
"454. bookstore,","bookshop, bookstore, bookstall,",item,architecture,,,,,,,,
"460. breakwater,","breakwater, groin, groyne, mole, bulwark, seawall, jetty,",item,architecture,,,,,,,,
"467. butcher shop,","butcher shop, meat market,",item,architecture,,,,,,,,
"483. castle,","castle,",item,architecture,,,,,,,,
"489. chain-link fence,","chainlink fence,",item,architecture,,,,,,,,
"497. church,","church, church building,",item,architecture,,,,,,,,
"498. movie theater,","cinema, movie theater, movie theatre, movie house, picture palace,",item,architecture,,,,,,,,
"500. cliff dwelling,","cliff dwelling,",item,architecture,,,,,,,,
"509. confectionery store,","confectionery, confectionary, candy store,",item,architecture,,,,,,,,
"525. dam,","dam, dike, dyke,",item,architecture,,,,,,,,
"536. dock,","dock, dockage, docking facility,",item,architecture,,,,,,,,
"538. dome,","dome,",item,architecture,,,,,,,,
"540. drilling rig,","drilling platform, offshore rig,",item,architecture,,,,,,,,
"557. flagpole,","flagpole, flagstaff,",item,architecture,,,,,,,,
"562. fountain,","fountain,",item,architecture,,,,,,,,
"571. gas pump,","gas pump, gasoline pump, petrol pump, island dispenser,",item,architecture,,,,,,,,
"580. greenhouse,","greenhouse, nursery, glasshouse,",item,architecture,,,,,,,,
"582. grocery store,","grocery store, grocery, food market, market,",item,architecture,,,,,,,,
"598. home theater,","home theater, home theatre,",item,architecture,,,,,,,,
"624. library,","library,",item,architecture,,,,,,,,
"637. mailbox,","mailbox, letter box,",item,architecture,,,,,,,,
"640. manhole cover,","manhole cover,",item,architecture,,,,,,,,
"645. maypole,","maypole,",item,architecture,,,,,,,,
"646. maze,","maze, labyrinth,",item,architecture,,,,,,,,
"649. megalith,","megalith, megalithic structure,",item,architecture,,,,,,,,
"660. mobile home,","mobile home, manufactured home,",item,architecture,,,,,,,,
"663. monastery,","monastery,",item,architecture,,,,,,,,
"668. mosque,","mosque,",item,architecture,,,,,,,,
"672. tent,","mountain tent,",item,architecture,,,,,,,,
"682. obelisk,","obelisk,",item,architecture,,,,,,,,
"694. paddle wheel,","paddlewheel, paddle wheel,",item,architecture,,,,,,,,
"698. palace,","palace,",item,architecture,,,,,,,,
"703. park bench,","park bench,",item,architecture,,,,,,,,
"704. parking meter,","parking meter,",item,architecture,,,,,,,,
"706. patio,","patio, terrace,",item,architecture,,,,,,,,
"707. payphone,","pay-phone, pay-station,",item,architecture,,,,,,,,
"708. pedestal,","pedestal, plinth, footstall,",item,architecture,,,,,,,,
"716. picket fence,","picket fence, paling,",item,architecture,,,,,,,,
"718. pier,","pier,",item,architecture,,,,,,,,
"727. planetarium,","planetarium,",item,architecture,,,,,,,,
"733. pole,","pole,",item,architecture,,,,,,,,
"743. prison,","prison, prison house,",item,architecture,,,,,,,,
"755. radio telescope,","radio telescope, radio reflector,",item,architecture,,,,,,,,
"762. restaurant,","restaurant, eating house, eating place, eatery,",item,architecture,,,,,,,,
"788. shoe store,","shoe shop, shoe-shop, shoe store,",item,architecture,,,,,,,,
"807. solar thermal collector,","solar dish, solar collector, solar furnace,",item,architecture,,,,,,,,
"819. stage,","stage,",item,architecture,,,,,,,,
"821. through arch bridge,","steel arch bridge,",item,architecture,,,,,,,,
"825. stone wall,","stone wall,",item,architecture,,,,,,,,
"832. stupa,","stupa, tope,",item,architecture,,,,,,,,
"839. suspension bridge,","suspension bridge,",item,architecture,,,,,,,,
"843. swing,","swing,",item,architecture,,,,,,,,
"853. thatched roof,","thatch, thatched roof,",item,architecture,,,,,,,,
"858. tile roof,","tile roof,",item,architecture,,,,,,,,
"860. tobacco shop,","tobacco shop, tobacconist shop, tobacconist,",item,architecture,,,,,,,,
"863. totem pole,","totem pole,",item,architecture,,,,,,,,
"865. toy store,","toyshop,",item,architecture,,,,,,,,
"873. triumphal arch,","triumphal arch,",item,architecture,,,,,,,,
"877. turnstile,","turnstile,",item,architecture,,,,,,,,
"886. vending machine,","vending machine,",item,architecture,,,,,,,,
"888. viaduct,","viaduct,",item,architecture,,,,,,,,
"900. water tower,","water tower,",item,architecture,,,,,,,,
"904. window screen,","window screen,",item,architecture,,,,,,,,
"905. window shade,","window shade,",item,architecture,,,,,,,,
"912. split-rail fence,","worm fence, snake fence, snake-rail fence, Virginia fence,",item,architecture,,,,,,,,
"915. yurt,","yurt,",item,architecture,,,,,,,,
"919. traffic sign,","street sign,",item,architecture,,,,,,,,
"920. traffic light,","traffic light, traffic signal, stoplight,",item,architecture,,,,,,,,
"476. carousel,","carousel, carrousel, merry-go-round, roundabout, whirligig,",item,architecture,,,,,,,,
"789. shoji,","shoji,",item,architecture,,,,,,,,
"458. brass,","brass, memorial tablet, plaque,",item,architecture,,,,,,,,
"471. cannon,","cannon,",item,architecture,,,,,,,,
"634. sawmill,","lumbermill, sawmill,",item,architecture,,,,,,,,
"799. sliding door,","sliding door,",item,architecture,,,,,,,,
"818. spotlight,","spotlight, spot,",item,architecture,,,,,,,,
"835. sundial,","sundial,",item,architecture,,,,,,,,
"854. front curtain,","theater curtain, theatre curtain,",item,architecture,,,,,,,,
"884. vault,","vault,",item,architecture,,,,,,,,
"534. dishwasher,","dishwasher, dish washer, dishwashing machine,",item,appliances,,,,,,,,
"544. Dutch oven,","Dutch oven,",item,appliances,,,,,,,,
"550. espresso machine,","espresso maker,",item,appliances,,,,,,,,
"606. clothes iron,","iron, smoothing iron,",item,appliances,,,,,,,,
"651. microwave oven,","microwave, microwave oven,",item,appliances,,,,,,,,
"786. sewing machine,","sewing machine,",item,appliances,,,,,,,,
"713. photocopier,","photocopier,",item,appliance,,,,,,,,
"742. printer,","printer,",item,appliance,,,,,,,,
"753. radiator,","radiator,",item,appliance,,,,,,,,
"760. refrigerator,","refrigerator, icebox,",item,appliance,,,,,,,,
"766. rotisserie,","rotisserie,",item,appliance,,,,,,,,
"778. weighing scale,","scale, weighing machine,",item,appliance,,,,,,,,
"811. space heater,","space heater,",item,appliance,,,,,,,,
"827. stove,","stove,",item,appliance,,,,,,,,
"851. television,","television, television system,",item,appliance,,,,,,,,
"859. toaster,","toaster,",item,appliance,,,,,,,,
"882. vacuum cleaner,","vacuum, vacuum cleaner,",item,appliance,,,,,,,,
"891. waffle iron,","waffle iron,",item,appliance,,,,,,,,
"896. sink,","washbasin, handbasin, washbowl, lavabo, wash-hand basin,",item,appliance,,,,,,,,
"897. washing machine,","washer, automatic washer, washing machine,",item,appliance,,,,,,,,
"521. Crock Pot,","Crock Pot,",item,appliance,,,,,,,,
"025. fire salamander,","European fire salamander, Salamandra salamandra,",animal,amphibian,,,,,,,,
"026. smooth newt,","common newt, Triturus vulgaris,",animal,amphibian,,,,,,,,
"027. newt,","eft,",animal,amphibian,,,,,,,,
"028. spotted salamander,","spotted salamander, Ambystoma maculatum,",animal,amphibian,,,,,,,,
"029. axolotl,","axolotl, mud puppy, Ambystoma mexicanum,",animal,amphibian,,,,,,,,
"030. American bullfrog,","bullfrog, Rana catesbeiana,",animal,amphibian,,,,,,,,
"031. tree frog,","tree frog, tree-frog,",animal,amphibian,,,,,,,,
"032. tailed frog,","tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui,",animal,amphibian,,,,,,,,
"033. loggerhead sea turtle,","loggerhead, loggerhead turtle, Caretta caretta,",animal,amphibian,,,,,,,,
"034. leatherback sea turtle,","leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea,",animal,amphibian,,,,,,,,
"035. mud turtle,","mud turtle,",animal,amphibian,,,,,,,,
"036. terrapin,","terrapin,",animal,amphibian,,,,,,,,
"037. box turtle,","box turtle, box tortoise,",animal,amphibian,,,,,,,,
"924. guacamole,","guacamole,",food,,,,,,,,,
"925. consomme,","consomme,",food,,,,,,,,,
"926. hot pot,","hot pot, hotpot,",food,,,,,,,,,
"933. cheeseburger,","cheeseburger,",food,,,,,,,,,
"934. hot dog,","hotdog, hot dog, red hot,",food,,,,,,,,,
"935. mashed potato,","mashed potato,",food,,,,,,,,,
"959. carbonara,","carbonara,",food,,,,,,,,,
"962. meatloaf,","meat loaf, meatloaf,",food,,,,,,,,,
"963. pizza,","pizza, pizza pie,",food,,,,,,,,,
"964. pot pie,","potpie,",food,,,,,,,,,
"965. burrito,","burrito,",food,,,,,,,,,
"809. soup bowl,","soup bowl,",food,,,,,,,,,
"599. honeycomb,","honeycomb,",nature,,,,,,,,,
"971. bubble,","bubble,",nature,,,,,,,,,
"981. baseball player,","ballplayer, baseball player,",people,,,,,,,,,
"982. bridegroom,","groom, bridegroom,",people,,,,,,,,,
"983. scuba diver,","scuba diver,",people,,,,,,,,,
